0.99683	0.0817671
1	-0.0908523
1	-0.0817671
1	-0.0726818
1	-0.0635966
1	-0.0545114
1	-0.0454262
1	-0.0363409
1	-0.0272557
1	-0.0181705
1	-0.00908523
1	1.04083e-17
1	0.00908523
1	0.0181705
1	0.0272557
1	0.0363409
1	0.0454262
1	0.0545114
1	0.0635966
1	0.0726818
1	0.0817671
1.00317	-0.0908523
1.00317	-0.0817671
1.00317	-0.0726818
1.00317	-0.0635966
1.00317	-0.0545114
1.00317	-0.0454262
1.00317	-0.0363409
1.00317	-0.0272557
1.00317	-0.0181705
1.00317	-0.00908523
1.00317	1.04083e-17
1.00317	0.00908523
1.00317	0.0181705
1.00317	0.0272557
1.00317	0.0363409
1.00317	0.0454262
1.00317	0.0545114
1.00317	0.0635966
1.00317	0.0726818
1.00317	0.0817671
1.00634	-0.0908523
1.00634	-0.0817671
1.00634	-0.0726818
1.00634	-0.0635966
1.00634	-0.0545114
1.00634	-0.0454262
1.00634	-0.0363409
1.00634	-0.0272557
1.00634	-0.0181705
1.00634	-0.00908523
1.00634	1.04083e-17
1.00634	0.00908523
1.00634	0.0181705
1.00634	0.0272557
1.00634	0.0363409
1.00634	0.0454262
1.00634	0.0545114
1.00634	0.0635966
1.00634	0.0726818
1.00634	0.0817671
1.00951	-0.0908523
1.00951	-0.0817671
1.00951	-0.0726818
1.00951	-0.0635966
1.00951	-0.0545114
1.00951	-0.0454262
1.00951	-0.0363409
1.00951	-0.0272557
1.00951	-0.0181705
1.00951	-0.00908523
1.00951	1.04083e-17
1.00951	0.00908523
1.00951	0.0181705
1.00951	0.0272557
1.00951	0.0363409
1.00951	0.0454262
1.00951	0.0545114
1.00951	0.0635966
1.00951	0.0726818
1.00951	0.0817671
1.01268	-0.0908523
1.01268	-0.0817671
1.01268	-0.0726818
1.01268	-0.0635966
1.01268	-0.0545114
1.01268	-0.0454262
1.01268	-0.0363409
1.01268	-0.0272557
1.01268	-0.0181705
1.01268	-0.00908523
1.01268	1.04083e-17
1.01268	0.00908523
1.01268	0.0181705
1.01268	0.0272557
1.01268	0.0363409
1.01268	0.0454262
1.01268	0.0545114
1.01268	0.0635966
1.01268	0.0726818
1.01268	0.0817671
1.01585	-0.0908523
1.01585	-0.0817671
1.01585	-0.0726818
1.01585	-0.0635966
1.01585	-0.0545114
1.01585	-0.0454262
1.01585	-0.0363409
1.01585	-0.0272557
1.01585	-0.0181705
1.01585	-0.00908523
1.01585	1.04083e-17
1.01585	0.00908523
1.01585	0.0181705
1.01585	0.0272557
1.01585	0.0363409
1.01585	0.0454262
1.01585	0.0545114
1.01585	0.0635966
1.01585	0.0726818
1.01585	0.0817671
1.01902	-0.0908523
1.01902	-0.0817671
1.01902	-0.0726818
1.01902	-0.0635966
1.01902	-0.0545114
1.01902	-0.0454262
1.01902	-0.0363409
1.01902	-0.0272557
1.01902	-0.0181705
1.01902	-0.00908523
1.01902	1.04083e-17
1.01902	0.00908523
1.01902	0.0181705
1.01902	0.0272557
1.01902	0.0363409
1.01902	0.0454262
1.01902	0.0545114
1.01902	0.0635966
1.01902	0.0726818
1.01902	0.0817671
1.02219	-0.0908523
1.02219	-0.0817671
1.02219	-0.0726818
1.02219	-0.0635966
1.02219	-0.0545114
1.02219	-0.0454262
1.02219	-0.0363409
1.02219	-0.0272557
1.02219	-0.0181705
1.02219	-0.00908523
1.02219	1.04083e-17
1.02219	0.00908523
1.02219	0.0181705
1.02219	0.0272557
1.02219	0.0363409
1.02219	0.0454262
1.02219	0.0545114
1.02219	0.0635966
1.02219	0.0726818
1.02219	0.0817671
1.02536	-0.0908523
1.02536	-0.0817671
1.02536	-0.0726818
1.02536	-0.0635966
1.02536	-0.0545114
1.02536	-0.0454262
1.02536	-0.0363409
1.02536	-0.0272557
1.02536	-0.0181705
1.02536	-0.00908523
1.02536	1.04083e-17
1.02536	0.00908523
1.02536	0.0181705
1.02536	0.0272557
1.02536	0.0363409
1.02536	0.0454262
1.02536	0.0545114
1.02536	0.0635966
1.02536	0.0726818
1.02536	0.0817671
1.02853	-0.0908523
1.02853	-0.0817671
1.02853	-0.0726818
1.02853	-0.0635966
1.02853	-0.0545114
1.02853	-0.0454262
1.02853	-0.0363409
1.02853	-0.0272557
1.02853	-0.0181705
1.02853	-0.00908523
1.02853	1.04083e-17
1.02853	0.00908523
1.02853	0.0181705
1.02853	0.0272557
1.02853	0.0363409
1.02853	0.0454262
1.02853	0.0545114
1.02853	0.0635966
1.02853	0.0726818
1.02853	0.0817671
